"PERC_TRUSTED_PAIR_TXN","PERC_PAST_15_DAY_TXN_CNT","PAST_30_DAY_TXN_CNT","PAST_21_DAY_TXN_CNT","FREQ_ACCNT_TXN_CNT","FREQ_ACCT_TXN_AMT","JURIDICTION_CODE","AVG_TRANS_AMT","WIRES_TXN","NO_HIGH_RISK_TXN","NO_OF_ACCOUNTS","TOTAL_HR_TXN","PAST_7DAYS_TXN_CNT","PAST_15DAYS_TXN_CNT","PAST_15_DAY_TXN_AMT","PAST_7_DAY_TXN_AMT","TOT_TXN_AMT","NO_OF_ACCOUNTS.1","AVG_MONTHLY_TXN","AVG_TRAN_CNT","DAYS_BTW_2_TXN","DAY_OF_TXN","WIRES_TXN_AMT","PAST_21_DAY_TXN_AMT","PAST_30_DAY_TXN_AMT","RISK_FLAG","AVG_MI_TXN_AMT","AVG_CASH_TXN_AMT","AVG_BO_TXN_AMT","ALERT_STATUS","RF_pred","LR_pred","ANN_pred","Xgboost_pred"
-2.514132345,-3.298636344,1.442358638,-1.598434442,0.603521481,-1.854153654,-0.694881266,0.065849099,-2.605632807,0.791449879,0.831141102,-0.545563019,-0.387376918,-0.053169529,-1.481888462,-0.697402962,0.565151786,0.444148305,-0.199714198,0.782544378,0.235231278,-0.085762628,0.674856803,0.479313186,0.811346876,-0.172587307,-0.143168807,0.105041466,261,0,-1.47e-16,6.79e-05,8.02e-06,0.000515573
1.169308652,-0.486287455,1.542421962,0.857214758,-1.4584225,0.059974955,-0.968412224,0.13167171,-0.402234309,0.589430996,-0.18092288,0.905001109,1.119733971,-0.634675947,0.100474046,-1.874754651,0.414195172,0.53984927,-1.593860852,-0.522068203,-0.349025256,-0.270546818,0.159741131,0.584444485,0.182280609,-0.39805522,0.119172761,0.047967401,15,0,-1.76e-16,0.000172399,5.61e-05,0.000636601
-2.333730092,-1.537387436,1.916765736,-0.036296145,2.794875512,-2.007553137,-0.647327388,0.070655948,-0.483622034,-0.460498366,1.110092337,0.349958504,-0.312743991,-0.277442044,0.002402476,0.800496103,-0.627073301,0.493761585,-0.249905373,0.635262892,-0.063864197,-0.892533293,0.187578481,-0.073484886,0.303284665,-0.013567741,-0.264605325,-0.116751183,6.27,0,-1.92e-16,0.000215762,5.27e-06,0.000517975
-1.057186419,-1.08838328,2.191521983,-2.588375384,-0.371765981,0.041793041,-0.473700056,0.084596584,-2.310889956,1.144343355,1.075550895,-0.376355464,0.888430178,-0.751868323,-0.157408873,-0.113162677,-0.063316432,0.503721721,-0.923358149,0.224692984,0.039355128,0.459218687,-0.083503097,-0.315500034,0.403005507,-0.169582142,0.118139161,-0.093407327,83,0,-1.95e-16,1.54e-05,6.72e-06,0.00054671
1.105381535,0.251771639,0.604359197,1.158331323,-0.333838132,-0.569437189,0.111976866,-0.11559794,-0.082177542,-0.090177512,0.291436197,0.860424402,0.796295291,0.209640954,1.180802632,-0.22433098,-0.133227441,-0.820484157,-0.868988948,-0.066215377,0.006131424,0.0452194,0.02948446,0.401667114,0.411856201,-0.457793724,0.04080305,0.033680283,34.95,0,-2.24e-16,0.000317803,2.29e-06,0.000614855
-0.56382538,0.654767529,1.403689551,-0.531332039,0.530273876,0.044296046,0.607418628,0.160949644,-0.243266458,-0.685948216,-0.019228875,0.415426324,-0.452893796,0.014387697,-1.462657698,0.310868451,-0.743300942,0.195050361,0.303222484,-0.113867395,-0.138443105,-0.353057201,-0.263561539,-0.486433414,0.028384501,0.134128825,0.05264709,0.093694205,4.96,0,-2.2e-16,0.000183823,8.15e-06,0.00050297
-0.614846307,1.040410504,1.121476344,0.290386058,0.741929839,-0.381098232,0.938761432,-0.186524356,-0.648114569,-0.376121654,-1.184518729,-0.024955335,0.824120497,0.06877014,0.693180998,0.119682146,-0.754209467,0.213126916,0.148037135,-0.000402618,0.093720229,0.264058842,-0.32832028,-0.438734851,0.29351271,-0.337338829,-0.020514264,0.127506752,18.5,0,-2.26e-16,0.000215019,3.6e-06,0.000545469
-1.016350525,0.571079975,0.631813264,-0.899944402,0.075751634,-0.626202445,0.298949044,0.382196109,-0.325754292,-0.886814842,-0.741107676,-0.058016263,-0.221626735,0.475129078,0.6759218,0.384192613,-0.213185674,-0.837164255,-0.683216071,-0.257856561,-0.084865928,-0.518959734,-0.022082543,-0.249043621,-0.371511518,0.679506355,-0.254533746,-0.115084772,39.95,0,-2.17e-16,0.000109006,4.41e-06,0.000515573
-0.135675337,-0.726601489,1.580062879,-1.450419713,-1.570820299,0.025705322,-0.714666265,-0.602583393,-0.391335647,-0.009298627,-0.593006205,-1.795392878,-2.041093314,0.049571099,1.106912465,1.593847809,0.23412971,-1.04148036,-0.946271812,0.007927269,1.206208614,0.563815284,-0.066602638,0.046541208,0.998345986,-0.051823962,0.091416494,0.189660556,139.98,0,-1.98e-16,0.000157525,3.3e-06,0.000520993
0.701882278,-1.107507847,0.308008513,0.276470355,-0.991754171,-0.150025774,-0.126073127,0.04047916,0.468122469,-0.179704079,0.780784637,0.584147901,-0.553983063,0.218935263,-0.103153965,0.488291489,-0.461522327,0.289878814,0.450629051,0.465180539,0.117248102,-0.212830953,-0.281644411,0.09037625,0.157546794,0.989348437,-0.117786004,0.041303544,280,0,-2.13e-16,0.000274084,2.29e-06,0.000532135
-2.209987817,0.4015834,0.193383277,-0.957026933,1.877003941,1.604658944,0.026315457,1.043779216,-0.415057644,-0.458141981,0.812917382,1.194904425,0.48205616,0.347707644,-0.18597407,-0.758803195,0.332835883,-1.686085923,-1.363643389,-0.230036512,0.023158959,0.483699395,-0.10400554,-2.116096748,0.389462685,0.602220332,0.278647823,0.023638395,0,0,-1.8e-16,6.77e-05,1.42e-05,0.00050297
1.173309722,0.382287565,0.068262495,1.320010589,-0.125986691,-1.020272853,0.427075758,-0.185993381,-0.219646092,0.084234613,0.136444032,-0.123212474,-1.197496591,0.838402465,0.976051966,-0.57044667,0.206546847,-0.865745755,-0.861588341,-0.255912739,0.057844611,0.176994525,-0.042575433,0.596880182,0.662066695,-0.281243073,-0.001087457,0.012376201,11,0,-2.16e-16,0.000606929,3.93e-06,0.000649813
1.200555796,-0.023438419,0.668184725,1.159110453,-0.388135219,0.187675709,-0.369060845,0.04186949,0.761337207,-0.191750092,-1.488905638,0.428862739,0.660500873,-0.427637799,0.06069172,0.124700848,-0.521054007,0.210836268,0.07358091,-0.048071636,0.049851663,0.378687415,-0.263213862,-0.397682879,0.775584194,-0.167261739,0.059440812,0.025380818,24.56,0,-2.11e-16,0.000440978,3.19e-06,0.000614855
-3.45825457,-2.012874466,0.956743176,-1.105634547,-0.29989048,-0.031350158,-0.971639785,1.176665713,-1.559415599,-0.597056883,1.219856891,0.664533065,0.546973923,0.181179561,-0.58893497,1.073191031,0.8144916,-1.582715685,-0.263124012,-0.032148646,0.429338302,0.842776918,0.312363827,-0.223939297,0.51327717,-0.184861928,0.004461138,-0.757791986,56,0,-1.72e-16,0.000193287,1.74e-05,0.000508165
1.070966232,-0.481669554,1.051549866,0.316682133,-1.210954967,-0.470334269,-0.537289086,-0.032906597,0.811827527,-0.315579797,-0.472079373,0.62018685,0.727095376,-0.446197167,0.642005377,0.348117446,-0.284551512,-0.170704656,-0.08729554,0.138073675,0.126057545,0.368929154,-0.104376163,0.510094337,0.203429602,1.097835232,-0.046799313,0.030388188,86.75,0,-2.21e-16,0.000334137,4.51e-06,0.000532135
1.037468535,-0.254415507,1.094602017,1.538035665,-0.498669367,1.117758101,-0.626903634,0.448699138,1.009895824,-0.253370859,0.301162409,1.573250017,-0.27270788,-0.566870789,-2.380801726,-0.853785004,0.403513478,-0.751276758,0.583942241,-0.162251057,-0.378150654,-0.672071274,0.02103978,-0.299600457,0.43593614,-0.508119952,0.084981963,0.017322084,22.3,0,-1.5e-16,0.000742076,5.08e-05,0.000713116
1.582195696,-1.007504035,-0.16425711,-1.705945324,-0.660524226,0.250088209,-1.010467265,-0.030536471,-1.779822039,1.395267583,-1.47835133,-1.161603608,0.899467168,-0.399136879,0.901870825,-0.294224831,0.267932121,-0.056261778,-0.075286431,-0.310827419,-0.279023412,-0.350796647,-0.107288003,-1.334043843,0.50893641,-0.090458276,0.046399012,0.003225749,10,0,-2.28e-16,1.19e-05,3.19e-06,0.000515573
-0.572999845,0.493157152,0.908532817,-0.308130422,2.906404492,4.152313342,1.012230545,-0.04136838,0.276494464,0.689061465,-0.195938468,-0.500525611,-0.339559563,-0.859751549,0.358413259,-0.762249037,-0.672794902,0.043667747,1.343115206,0.32117735,-0.38138836,-0.466230714,-0.505575611,1.00698711,0.45395247,-0.457670043,-0.938594989,-0.805407466,51.42,0,-1.52e-16,0.00019838,8.61e-06,0.000694314
1.58210074,-1.197677668,-1.147416596,-2.504297323,0.984771818,3.234034559,-1.492196181,0.747692272,-1.984487578,1.501535622,-0.24280733,-1.027152251,0.498296494,-0.176644242,0.749327152,-0.077728883,0.006205117,0.396657093,0.128686512,-0.208869751,-0.269320765,-0.52261049,0.001929819,0.981586296,0.549879391,-0.190892582,0.033277489,0.013703248,10,0,-2.25e-16,6.33e-06,4.18e-06,0.000515573
1.161109168,0.492697277,0.904677263,2.381261297,-0.170908681,-0.025748544,-0.09336338,-0.02995561,-0.619429481,0.615478504,-0.807342291,0.282058732,1.152789185,-0.101703475,0.689496659,1.083506656,-0.985221922,-0.151431692,-0.89364953,-0.026714205,-0.150231315,-0.489300184,0.036800338,-0.136901387,0.281481962,-0.172968098,0.014480681,0.035049496,22.75,0,-1.66e-16,0.000227787,5.24e-06,0.002156107
1.106818626,-0.128631136,1.030014775,1.602751501,-0.402357299,0.898101228,-0.483580497,0.268528646,1.164936552,-0.44121136,-1.416994041,1.241312373,0.615250529,-0.929307113,-1.754723625,-1.038509766,0.548450488,-1.288518457,0.355313651,-0.133594404,-0.436420678,-0.74741897,0.008949197,-0.409387531,0.517276041,-0.481309615,0.095117169,0.026040397,15,0,-1.38e-16,0.000622151,0.000184,0.001163307
-2.140511492,4.104871451,-8.996859402,4.028390951,-5.131359346,-4.153568445,-9.360095134,1.92207488,-4.026180375,-13.69131513,9.095288152,-14.16812088,-0.14045539,-17.62063435,1.482740411,-13.25683309,-21.6754835,-7.823468816,2.995111167,1.725577616,1.854266661,-0.165533726,-0.339938979,0.296313763,1.36422533,-0.518995631,2.352333465,1.130624835,0.76,1,0.599333333,0.999999864,0.6,0.843286037
1.106133392,0.04062475,0.179764741,1.124648506,-0.281761429,-0.520185898,0.091132154,-0.011943781,0.227427649,-0.002402209,-0.457350048,-0.617355008,-1.692978938,0.762737021,1.361829631,-0.15857588,-0.050090917,-0.384939588,-0.733429172,-0.184465714,0.065249411,0.078019862,-0.092034587,0.043021805,0.540106398,-0.298274641,0.010074276,0.021802912,52.91,0,-2.15e-16,0.000434204,5.71e-05,0.00063026
1.485932409,-1.582470469,-0.368461988,-2.276560653,0.388209082,3.903949794,-2.12673901,1.016422948,-1.17649327,1.305313581,-0.649580127,-0.78798421,0.464913022,-0.832597141,-0.051743015,-0.159032322,0.224912037,0.48835496,0.287032882,-0.186023928,-0.288007546,-0.43099052,0.020116971,0.994149061,0.405547494,-0.18136593,0.079751638,0.027933107,24.5,0,-1.86e-16,1.08e-05,7.3e-06,0.000694314
1.289369498,-1.169716888,0.311750227,-1.52796192,-0.690021294,1.039146579,-1.161426482,0.298346415,-1.987303659,1.215390597,0.618120087,-0.077693014,1.227801627,-0.341190495,1.571860698,-1.702061572,1.667732006,-2.079558452,-1.80832132,-0.367332277,-0.07174106,0.325674996,0.132998908,-0.949665175,0.091533462,-0.083319274,0.102250754,0.012030096,36.46,0,-1.31e-16,2.76e-05,1.25e-05,0.000520899
-3.600543504,4.519046947,-6.340883535,6.214767278,-5.829557637,-2.478094956,-9.938411559,2.830086051,-5.659161611,-11.29815649,7.252953227,-14.27509185,0.188903284,-14.55595721,-0.338288547,-12.14654014,-25.16279937,-9.042845151,0.787578808,1.384742762,2.263770356,0.620749345,-0.094068667,0.536719087,0.398142307,0.008276587,2.053524253,0.835749003,3.79,1,0.9525,0.999999387,0.96,0.843286037
-5.314173206,4.145943611,-8.532522459,8.344391674,-5.718008208,-3.043536081,-10.98918467,3.404128656,-6.167233642,-11.435624,7.674533834,-14.29609143,0.526938924,-15.44502581,0.991651201,-12.391346,-22.54165173,-7.986720653,2.992554463,1.150017319,2.331465808,0.862996306,-0.614453238,0.523647877,-0.712593272,0.324637965,2.245091466,0.497320849,88.23,1,0.95,0.999999953,0.98,0.843286037
1.089917833,0.374804143,0.927014508,2.713937829,-0.351053925,-0.168144075,0.035455661,-0.038544083,-0.357643151,0.493579953,-0.799490352,0.442394469,0.394456963,-0.198356817,-0.682421398,0.257547621,-0.265990211,-0.732969808,-0.596476326,-0.072351535,-0.264305345,-0.703756495,0.051229427,0.381385412,0.379916791,-0.185390824,0.005865933,0.03351433,38.03,0,-1.02e-16,0.000557458,2.72e-05,0.002248947
-6.498086169,4.75051466,-8.966557831,7.098854313,-6.958376223,-2.822126187,-10.33340566,4.031907302,-6.64877821,-11.63441442,6.877570898,-13.69768562,0.463040402,-13.0441824,-0.309229266,-12.31757972,-24.01909855,-9.335193079,1.951890495,0.568338011,2.158143084,0.111510363,0.216413836,0.584661255,0.760359508,0.081972343,1.415067511,0.035124145,83.38,1,1,0.999999636,1,0.843286037
0.247763871,-1.532410095,0.420158181,1.757120571,-1.077473071,0.366446583,0.153505549,0.072213658,0.892193907,-0.472988619,-0.826457693,0.389137186,-0.549300204,-0.134408594,-0.200577168,-0.608725474,0.363565011,-0.57996365,-0.482423386,0.704828867,0.253392475,0.014456639,-0.478107137,0.122571696,0.419832459,-0.294042426,-0.013989781,0.102032922,462.48,0,-1.43e-16,0.001090194,1.95e-05,0.001679647
-0.905497087,0.423152299,1.878020092,-0.1952731,-0.790086139,0.825896568,-0.507033239,0.882917574,0.074071528,-0.894608156,0.530201661,0.855012539,-0.332396135,-0.016003333,-0.552620883,-0.356629402,0.517091451,-0.132885848,1.368136825,0.029641567,-0.029821157,-0.055428979,-0.003741881,-0.22874553,-0.369208517,1.055920214,-0.060809152,0.016912104,40,0,-2e-16,0.000381331,8.3e-06,0.00050297
-11.68221489,6.332882093,-13.29710925,7.690771915,-10.88989052,-2.792360038,-12.56178258,7.28712221,-7.570322409,-12.83573768,5.804707852,-12.15623949,1.184984663,-10.46867709,-0.416743197,-10.99979235,-22.60886819,-9.498745921,2.102735407,-1.009319938,2.133456284,-1.271508967,-0.035303887,0.615053695,0.349023768,-0.428922797,-0.694935387,-0.818970429,173.07,1,0.920833333,0.999999642,1,0.843286037
1.260062212,0.234178219,0.506749865,0.622292232,-0.497757109,-0.995650534,0.047649476,-0.193303949,0.077571145,-0.059534543,-0.25594398,0.254579731,0.102749537,0.281504733,1.055559663,0.314043049,-0.412355382,-0.514782051,-0.115952449,-0.106401383,-0.260055588,-0.762744452,0.138345912,0.368908482,0.210741831,0.095555793,-0.030490829,0.018551005,1.98,0,-2.18e-16,0.000148106,2.29e-06,0.00055554
-0.923807197,-0.118693552,1.239909662,-3.179328915,-0.038133315,-0.992950324,0.856439451,-0.036757363,0.767272444,-2.166710128,1.992705706,1.797839704,0.512742234,0.377732162,0.899850256,-0.9345932,-0.279152026,0.055855222,0.360996193,0.177502426,0.212769542,0.490763752,0.015048602,0.236033295,0.251101028,-1.004914674,0.103596175,0.109846316,96.88,0,-1.39e-16,9.38e-05,0.000197,0.001457317
-12.98094256,6.720507771,-13.45563594,8.698610093,-11.47955178,-2.681518651,-14.01929076,8.218190513,-7.930899968,-12.6959474,5.589361632,-11.96086603,1.538670762,-9.887214067,0.633979218,-11.35024385,-21.71018765,-8.859451925,3.62971365,-0.84330262,2.549628235,-0.532227764,-0.235096474,0.673209169,0.226597972,-0.006167858,-1.185695506,-0.747361321,59.68,1,0.99,0.99999987,1,0.843286037
-13.68076032,6.990389242,-13.77000114,8.694896899,-11.42696797,-2.91984499,-14.59456159,8.622904736,-8.090697004,-12.78063394,5.330601351,-11.89806515,1.595992902,-9.560169271,0.596403763,-11.3809956,-21.53680163,-8.485355805,3.51761051,-0.87739161,2.989552509,0.497598717,-0.509290299,0.732503457,0.280527954,0.280037142,-1.406686836,-0.663643364,0.76,1,1,0.999999936,1,0.843286037
1.326344476,-1.339468727,0.618118852,-1.515864085,-1.463183548,0.207170039,-1.34326498,0.132577311,-1.893713421,1.516136759,1.168511414,-0.06259008,0.882952942,-0.346217767,0.386394209,-0.15802278,0.264426501,0.431531389,-0.407061829,-0.1924473,0.035343935,0.404239688,-0.077644812,-0.291516611,0.271935637,-0.078290547,0.055555943,0.021042003,69,0,-2.31e-16,2.8e-05,3.19e-06,0.000515573
-13.89720587,6.344280456,-14.28166644,5.581008997,-12.88713316,-3.146176367,-15.45046722,9.060281474,-5.486120777,-14.67647025,5.148351721,-10.74959199,1.585488968,-9.798012077,0.733276999,-12.6752689,-20.74066372,-8.153668026,5.22834179,-1.025227924,3.058081838,0.94118029,-0.232710298,0.763508019,0.075456239,-0.453839572,-1.508968257,-0.686835739,9.99,1,0.878333333,0.999999905,0.94,0.843286037
-0.868110112,0.523555818,1.732978178,0.954978458,0.492437594,0.102451652,1.087157627,-0.74614295,0.762212707,0.817215289,-0.480225689,-0.537817169,-1.11455883,-0.663469773,0.385668429,-1.256088894,0.165498366,-0.73560557,0.563430983,-0.221251604,-0.211578078,0.141542132,0.001694023,0.064962098,-0.559637297,-0.570826303,-0.878421961,-0.489869531,30.04,0,-1.84e-16,0.000905221,8.49e-05,0.000668319
-0.899614485,-0.046392209,2.341085658,0.614330192,0.052825669,-0.631505272,-0.481561397,0.187045705,-0.383102324,-0.213299774,0.145324234,-0.295064474,-0.296377602,0.214865119,2.411119189,-0.621156577,0.664041575,-0.224356691,1.187641845,0.35967491,0.241851936,0.558733207,-0.073781131,0.494460027,-0.169054221,1.366219609,0.016282412,0.087029069,1,0,-1.15e-16,0.000530104,4.28e-06,0.000575341
1.148904022,-0.006980321,-1.560059741,0.102716331,2.400478406,3.184035671,0.019199096,0.687170137,-0.436378952,0.079044256,-0.074111389,0.09535987,-0.08377712,0.704510111,0.896490944,0.317696715,-0.844803604,-0.221532738,0.197890658,0.136956933,-0.357507575,-1.391922319,0.00474291,0.947876059,0.590877295,-0.670026071,-0.014796011,0.029083698,85.97,0,-2.06e-16,4.28e-05,4.18e-06,0.000517975
0.065468099,-2.225904404,0.410918478,-0.165291131,-1.935526598,-0.767712024,0.238763397,-0.230827182,1.671336797,-1.375004963,-0.057382531,1.139203131,0.519787005,-0.109056922,1.283602249,-0.467734058,-0.045650559,0.171819148,0.222555036,1.116665988,0.394513982,0.050575187,-0.536159661,0.782414876,0.25654466,-0.758500336,-0.014278723,0.144299553,600,0,-1.41e-16,0.000362318,4.99e-06,0.00050297
0.593410697,-1.072218227,1.069341476,1.749704656,-1.215244164,0.782881868,-0.586926587,0.436918348,1.110343593,-0.190611081,0.630728413,0.636744743,-1.796955948,-0.071377725,-1.307831765,-0.523354743,0.354860993,0.038405421,-0.197834615,0.176402194,0.257059932,0.551803156,-0.316628851,0.243662869,0.460469673,-0.155728126,0.036465195,0.054405263,237.54,0,-1.6e-16,0.002105776,5.1e-05,0.001815904
1.155024027,-0.22935783,0.678303725,0.289135256,-0.560208049,0.141780223,-0.551155945,0.164618241,0.30722795,0.052063047,0.605575762,0.557401793,0.152550349,0.152475843,0.778447524,1.105415164,-1.115373133,0.788208281,0.214894956,0.037293841,0.017633634,-0.063004341,-0.088329055,-0.474154101,0.21218597,0.421671833,-0.020094628,0.014923315,47.89,0,-2.12e-16,0.000133236,2.29e-06,0.000532135
-1.158821312,0.958190403,1.222538372,1.147550473,0.601254772,-0.601809801,0.515915934,0.034425384,-0.425038642,0.479899534,-0.20753355,-0.504330225,-1.043135161,0.543819498,1.586634116,-0.685541489,0.350574424,-0.79104891,0.603054662,0.057974253,-0.450263978,-1.095215898,-0.142733766,0.010609652,0.237177182,-0.491872732,0.315694646,0.107282096,24.25,0,-2.01e-16,0.000100203,5.33e-05,0.00063026
-2.10960316,-5.768843849,-0.723768808,1.541240162,-2.422485249,1.492105469,1.246390057,0.088761252,0.755519625,-1.06091828,1.270001033,1.195665174,-0.400528765,0.179527783,-0.273964585,-0.233415121,0.51683095,-0.643258045,-0.561412285,3.186247886,0.867385473,-0.983924229,-1.317719529,-0.147143017,-0.661594924,0.778658,-0.317042487,0.283992559,1656.58,0,-9.25e-17,0.00077311,8.45e-05,0.000703312
-1.048005289,1.300218777,-0.180400576,2.589842643,-1.164793552,0.031823406,-2.175778099,0.699071738,-1.140208278,-3.226787107,3.49080495,-2.45433921,0.177189485,-5.160608097,-0.686114234,-3.996144713,-4.695562722,-1.819160964,1.461080319,0.644993308,0.549014458,0.624321411,-0.13666272,0.131737919,0.030921372,-0.176701082,0.504897672,0.069882453,39.45,1,0.866166667,0.397133803,0.92,0.721579194
1.004996949,-0.3034647,0.260844828,0.696737231,-0.54473695,-0.50267862,-0.002984682,-0.021544623,0.299744756,-0.095598501,-0.330357635,-0.417117781,-1.202922433,0.561919012,1.439912679,0.025463548,-0.048903007,-0.514296062,-0.634038175,0.005383301,0.085306675,0.005621386,-0.093517995,0.080115256,0.299916083,0.403196222,-0.044444653,0.02619698,113.62,0,-2.13e-16,0.00031998,1.38e-05,0.000584827
-18.24751323,8.713250171,-17.88012682,9.249459237,-14.54121252,-1.911563593,-18.01466013,5.52216219,-9.283924512,-14.55715905,4.392435586,-10.38007312,1.611820901,-6.917639506,0.158841037,-10.32824239,-20.25455569,-8.534522564,3.256534481,-0.526368288,0.598842606,0.615318868,-0.486498927,0.739268468,-0.236844752,-0.04608167,-3.011473285,-1.022147466,53.95,1,0.98,0.999999973,0.96,0.843286037
-3.240186587,2.97812179,-4.162313937,3.869124379,-3.645256455,-0.126270561,-4.744729737,-0.065331044,-2.168366095,-4.758304075,3.471097846,-6.533106769,-0.98346867,-6.073989003,1.125406709,-7.718042405,-9.855927437,-5.193907893,2.042697688,-0.224043463,2.601441029,0.231910116,-0.036489849,0.042639645,-0.438330346,-0.12582108,0.421299802,0.003145876,172.32,1,0.925,0.985096614,0.84,0.843286037
-0.917935414,1.596329626,0.842332787,0.801885447,0.094920568,-0.312611874,0.425314107,0.213218041,-0.82854579,-0.191692294,-0.20801073,0.809324668,1.374764483,0.32247245,1.100372091,-0.598740802,0.165217664,-0.485975734,0.069596771,-0.117257315,0.294406742,0.719320919,-0.092166213,0.12491551,-0.300481626,-0.346226782,-0.334607419,0.092930563,1.17,0,-2.08e-16,0.000446764,1.99e-06,0.000614855
1.104726856,0.001568917,1.414158652,1.262484417,-0.939819316,0.027778521,-0.605149561,0.17658839,0.485819911,-0.056910488,1.239916964,1.703738477,0.788442085,-0.326218552,-0.633649575,0.17334536,-0.47504362,0.258083998,-0.003096612,-0.082295166,0.010077426,0.250648354,0.001843272,0.569843124,0.388972396,-0.441786126,0.075475346,0.031344101,4.99,0,-2e-16,0.00053756,5.52e-05,0.000614855
-0.625025541,0.883110081,1.12707085,0.586534662,0.552302558,0.16585132,0.701855367,-0.044424091,-0.282384626,0.584034086,0.99766156,-0.251745358,-1.37604635,0.49910782,0.797888811,-0.370423734,-0.325741354,0.373746825,0.479029956,0.047424917,0.121533774,0.566859204,-0.207029959,-0.326842533,-0.347947128,-0.333171371,-0.002225646,0.000526932,21.68,0,-2.13e-16,0.000289283,1.99e-06,0.00056946
-1.35469173,0.070760718,1.238048479,-1.572838258,-0.25536994,-0.454004052,-0.719571555,-2.939953851,-1.353074994,-0.189638274,-0.013973308,-0.596244013,-0.310010255,-0.051816103,0.25598385,0.930256148,0.400015199,-1.732877926,-0.696153678,0.53380253,-0.937010498,1.556761397,0.308819765,0.405324414,-0.151034492,-0.318222407,-0.161068194,-0.024266351,36.3,0,-1.62e-16,0.000225439,1.52e-05,0.000515573
1.127261609,-0.799361489,1.222278919,0.785577124,-1.442881389,0.331438156,-1.086213318,0.290199212,-0.015969901,0.640071837,-1.056615403,-0.515947284,-1.122307763,-0.191488255,0.402384329,-1.603678497,0.355194357,1.010021456,-1.389973064,-0.572098189,-0.38661742,-0.582890677,0.087087369,0.002726226,0.159608896,-0.362116865,0.095434356,0.044697436,55.39,0,-2.04e-16,0.000157302,9.1e-05,0.00063026
1.290819955,0.125628107,0.272162232,0.519680399,-0.369737754,-0.742005022,-0.045241346,-0.091342755,0.299770897,-0.02298974,-0.910019504,-0.570590261,-1.055647267,0.50004906,1.228495964,0.516704361,-0.520703247,-0.200543355,0.078090753,-0.166897693,-0.305869949,-0.95652853,0.090818649,-0.159762208,0.233933472,0.13018479,-0.039582473,0.011148317,3.59,0,-2.15e-16,0.000123321,2.29e-06,0.00056946
-0.759896889,1.322731835,-0.258106981,0.682072099,0.662285648,-0.198567213,0.665872921,0.056696815,-0.574623606,0.759931561,1.161553696,0.96654861,0.49443981,0.548524054,0.224674689,-0.574569275,-0.23995631,-0.054054947,0.471180519,-0.145370232,0.215431635,0.855201317,0.172900786,-0.280429523,-0.758041495,-0.451690893,-0.328846035,-0.092377041,4.78,0,-2.22e-16,0.000290137,3.65e-06,0.00055554
0.962978894,-0.878379974,1.101161446,0.442481674,-1.672103409,-0.584406048,-0.644047925,0.130969413,1.50979703,-0.44046347,-0.883828667,-0.50693574,-2.30918967,-0.062433592,-0.06554349,-0.094695104,0.395079541,-0.446234534,0.320915621,0.003806213,-0.168090152,-0.597839555,0.045654466,0.742917213,-0.02572201,0.917102783,-0.069887016,0.033076442,124.4,0,-2.09e-16,0.000508219,2.29e-06,0.00056946
-1.211558796,0.305075516,1.318251072,-0.895599716,-0.779340759,-0.27243437,0.044803377,0.443293476,-2.24334038,0.257023961,1.524816289,0.504045561,0.117665497,0.721988627,0.610519488,-1.639139492,0.561832226,0.63137333,0.257423965,-0.423582564,-0.679333141,-1.785336906,0.332278432,0.172468093,-0.417914344,0.640686831,-0.222365493,-0.035777534,69.9,0,-2.16e-16,2.97e-05,1.93e-05,0.00050297
-1.339590586,1.61008476,0.240761541,-0.443790008,0.116618847,0.456103305,-0.176317023,1.120434773,-0.816754647,-0.343909829,0.310603725,0.998460756,0.874166786,0.735975949,0.356531676,0.640168611,-0.497589671,0.058550205,0.340947419,0.057816287,-0.165962729,-0.578643094,-0.046179817,-1.155173859,-0.023227395,0.163295949,0.145562826,0.020567536,9.81,0,-2.23e-16,3.13e-05,2.29e-06,0.00050297
-4.566341567,3.35345148,-4.572027808,3.616119304,-2.493138109,-1.089999713,-5.55143307,0.447783084,-2.424414026,-5.699922283,3.586824183,-6.636229049,-1.128176444,-7.245549595,0.638325536,-6.856810039,-8.851878505,-4.591883227,0.936939859,-0.249127727,2.674465879,-0.02087998,-0.302447084,-0.0863964,-0.51605978,-0.295102234,0.195985146,0.141115103,1,1,0.858,0.993921795,0.8,0.843286037
1.219313529,0.265215744,0.499285747,0.831963546,-0.76075031,-1.412716722,-0.002202001,-0.154571953,0.21769811,-0.240100679,0.159935088,-0.367763248,-1.330566466,0.035409184,1.215505126,0.391986285,0.271624077,-0.293317557,-0.388683141,-0.193356391,-0.2699504,-0.851409984,0.213347591,0.837631874,0.095916802,0.066428649,-0.03179092,0.032934172,0.99,0,-1.95e-16,0.000344581,2.29e-06,0.00063026
1.053107918,-0.199860874,1.131831034,1.236858543,-0.615013016,0.809366449,-0.752446591,0.424037094,0.650204918,-0.015549885,0.74882904,0.895344534,-0.439634905,-0.068546015,-0.235892868,0.142154512,-0.329559005,0.139478277,-0.213003514,-0.138896719,-0.000408672,0.14069436,-0.034640416,-0.310016414,0.328478962,-0.361148649,0.077248388,0.023542218,26.14,0,-2.16e-16,0.000466637,2.16e-05,0.000614855
